时间,最小正备用（MW）,最大正备用,最大负备用（MW）,最小负备用（MW）,正备用（MW）,负备用（MW）
2024-10-12 01:00:00+08,5786,20106,18876,3386,11403,13634
2024-10-12 01:15:00+08,5786,20106,18876,3386,11221,13651
2024-10-12 01:30:00+08,5786,20106,18876,3386,10973,13594
2024-10-12 01:45:00+08,5786,20106,18876,3386,10895,13439
2024-10-12 02:00:00+08,5786,20106,18876,3386,10440,13894
2024-10-12 02:15:00+08,5786,20106,18876,3386,10672,13662
2024-10-12 02:30:00+08,5786,20106,18876,3386,10392,13942
2024-10-12 02:45:00+08,5786,20106,18876,3386,10113,14221
2024-10-12 03:00:00+08,5786,20106,18876,3386,9997,14337
2024-10-12 03:15:00+08,5786,20106,18876,3386,10120,14214
2024-10-12 03:30:00+08,5786,20106,18876,3386,10109,14225
2024-10-12 03:45:00+08,5786,20106,18876,3386,10025,14309
2024-10-12 04:00:00+08,5786,20106,18876,3386,10262,14072
2024-10-12 04:15:00+08,5786,20106,18876,3386,9672,14662
2024-10-12 04:30:00+08,5786,20106,18876,3386,9498,14836
2024-10-12 04:45:00+08,5786,20106,18876,3386,8793,15541
2024-10-12 05:00:00+08,5786,20106,18876,3386,8496,15838
2024-10-12 05:15:00+08,5786,20106,18876,3386,7189,16955
2024-10-12 05:30:00+08,5786,20106,18876,3386,7358,16786
2024-10-12 05:45:00+08,5786,20106,18876,3386,6807,17338
2024-10-12 06:00:00+08,5786,20106,18876,3386,6664,17480
2024-10-12 06:15:00+08,5786,20106,18876,3386,5786,18358
2024-10-12 06:30:00+08,5786,20106,18876,3386,5796,18876
2024-10-12 06:45:00+08,5786,20106,18876,3386,5971,18701
2024-10-12 07:00:00+08,5786,20106,18876,3386,6403,17741
2024-10-12 07:15:00+08,5786,20106,18876,3386,6955,17189
2024-10-12 07:30:00+08,5786,20106,18876,3386,8385,15759
2024-10-12 07:45:00+08,5786,20106,18876,3386,10009,14368
2024-10-12 08:00:00+08,5786,20106,18876,3386,11487,12682
2024-10-12 08:15:00+08,5786,20106,18876,3386,12389,11595
2024-10-12 08:30:00+08,5786,20106,18876,3386,13621,10363
2024-10-12 08:45:00+08,5786,20106,18876,3386,15752,8232
2024-10-12 09:00:00+08,5786,20106,18876,3386,16467,6817
2024-10-12 09:15:00+08,5786,20106,18876,3386,18006,5278
2024-10-12 09:30:00+08,5786,20106,18876,3386,18727,4557
2024-10-12 09:45:00+08,5786,20106,18876,3386,18423,4861
2024-10-12 10:00:00+08,5786,20106,18876,3386,18364,4920
2024-10-12 10:15:00+08,5786,20106,18876,3386,18259,5233
2024-10-12 10:30:00+08,5786,20106,18876,3386,19058,4434
2024-10-12 10:45:00+08,5786,20106,18876,3386,18816,4676
2024-10-12 11:00:00+08,5786,20106,18876,3386,18668,4824
2024-10-12 11:15:00+08,5786,20106,18876,3386,18133,5358
2024-10-12 11:30:00+08,5786,20106,18876,3386,18481,5010
2024-10-12 11:45:00+08,5786,20106,18876,3386,19352,4140
2024-10-12 12:00:00+08,5786,20106,18876,3386,20008,3483
2024-10-12 12:15:00+08,5786,20106,18876,3386,19820,3672
2024-10-12 12:30:00+08,5786,20106,18876,3386,20106,3386
2024-10-12 12:45:00+08,5786,20106,18876,3386,19611,3880
2024-10-12 13:00:00+08,5786,20106,18876,3386,18765,4727
2024-10-12 13:15:00+08,5786,20106,18876,3386,16958,6534
2024-10-12 13:30:00+08,5786,20106,18876,3386,15956,7535
2024-10-12 13:45:00+08,5786,20106,18876,3386,15515,7976
2024-10-12 14:00:00+08,5786,20106,18876,3386,14392,9100
2024-10-12 14:15:00+08,5786,20106,18876,3386,13765,9727
2024-10-12 14:30:00+08,5786,20106,18876,3386,11647,11845
2024-10-12 14:45:00+08,5786,20106,18876,3386,11107,12385
2024-10-12 15:00:00+08,5786,20106,18876,3386,10505,12987
2024-10-12 15:15:00+08,5786,20106,18876,3386,9646,13846
2024-10-12 15:30:00+08,5786,20106,18876,3386,7966,15526
2024-10-12 15:45:00+08,5786,20106,18876,3386,7452,16541
2024-10-12 16:00:00+08,5786,20106,18876,3386,6634,17359
2024-10-12 16:15:00+08,5786,20106,18876,3386,6913,17780
2024-10-12 16:30:00+08,5786,20106,18876,3386,6341,18352
2024-10-12 16:45:00+08,5786,20106,18876,3386,6154,18138
2024-10-12 17:00:00+08,5786,20106,18876,3386,7082,17400
2024-10-12 17:15:00+08,5786,20106,18876,3386,8072,16410
2024-10-12 17:30:00+08,5786,20106,18876,3386,9064,15418
2024-10-12 17:45:00+08,5786,20106,18876,3386,8931,15551
2024-10-12 18:00:00+08,5786,20106,18876,3386,8798,15684
2024-10-12 18:15:00+08,5786,20106,18876,3386,9147,15335
2024-10-12 18:30:00+08,5786,20106,18876,3386,9843,14639
2024-10-12 18:45:00+08,5786,20106,18876,3386,10877,13605
2024-10-12 19:00:00+08,5786,20106,18876,3386,11291,13191
2024-10-12 19:15:00+08,5786,20106,18876,3386,11518,12964
2024-10-12 19:30:00+08,5786,20106,18876,3386,11942,12539
2024-10-12 19:45:00+08,5786,20106,18876,3386,12180,12302
2024-10-12 20:00:00+08,5786,20106,18876,3386,12955,11527
2024-10-12 20:15:00+08,5786,20106,18876,3386,13130,11352
2024-10-12 20:30:00+08,5786,20106,18876,3386,12856,11626
2024-10-12 20:45:00+08,5786,20106,18876,3386,12826,11656
2024-10-12 21:00:00+08,5786,20106,18876,3386,12084,12398
2024-10-12 21:15:00+08,5786,20106,18876,3386,11194,13288
2024-10-12 21:30:00+08,5786,20106,18876,3386,11290,13192
2024-10-12 21:45:00+08,5786,20106,18876,3386,12073,12408
2024-10-12 22:00:00+08,5786,20106,18876,3386,12472,12010
2024-10-12 22:15:00+08,5786,20106,18876,3386,11291,13191
2024-10-12 22:30:00+08,5786,20106,18876,3386,10183,14299
2024-10-12 22:45:00+08,5786,20106,18876,3386,9463,15019
2024-10-12 23:00:00+08,5786,20106,18876,3386,9490,14992
2024-10-12 23:15:00+08,5786,20106,18876,3386,9260,15222
2024-10-12 23:30:00+08,5786,20106,18876,3386,9975,14507
2024-10-12 23:45:00+08,5786,20106,18876,3386,10663,13819
2024-10-13 00:00:00+08,5786,20106,18876,3386,11217,13265
2024-10-13 00:15:00+08,4995,12892,20287,11884,12014,12707
2024-10-13 00:30:00+08,4995,12892,20287,11884,12538,12183
2024-10-13 00:45:00+08,4995,12892,20287,11884,12837,11884
2024-10-13 01:00:00+08,4995,12892,20287,11884,12466,12080
2024-10-13 01:15:00+08,4995,12892,20287,11884,12365,12181
2024-10-13 01:30:00+08,4995,12892,20287,11884,12514,12032
2024-10-13 01:45:00+08,4995,12892,20287,11884,12246,12300
2024-10-13 02:00:00+08,4995,12892,20287,11884,12567,11979
2024-10-13 02:15:00+08,4995,12892,20287,11884,12104,12442
2024-10-13 02:30:00+08,4995,12892,20287,11884,11435,13111
2024-10-13 02:45:00+08,4995,12892,20287,11884,11750,12796
2024-10-13 03:00:00+08,4995,12892,20287,11884,12003,12543
2024-10-13 03:15:00+08,4995,12892,20287,11884,12139,12407
2024-10-13 03:30:00+08,4995,12892,20287,11884,12100,12446
2024-10-13 03:45:00+08,4995,12892,20287,11884,12012,12534
2024-10-13 04:00:00+08,4995,12892,20287,11884,11933,12613
2024-10-13 04:15:00+08,4995,12892,20287,11884,11528,13018
2024-10-13 04:30:00+08,4995,12892,20287,11884,11518,13028
2024-10-13 04:45:00+08,4995,12892,20287,11884,11043,13503
2024-10-13 05:00:00+08,4995,12892,20287,11884,10385,14161
2024-10-13 05:15:00+08,4995,12892,20287,11884,9358,15188
2024-10-13 05:30:00+08,4995,12892,20287,11884,9333,15213
2024-10-13 05:45:00+08,4995,12892,20287,11884,9969,14577
2024-10-13 06:00:00+08,4995,12892,20287,11884,10514,14197
2024-10-13 06:15:00+08,4995,12892,20287,11884,9967,14744
2024-10-13 06:30:00+08,4995,12892,20287,11884,8908,15803
2024-10-13 06:45:00+08,4995,12892,20287,11884,8337,16374
2024-10-13 07:00:00+08,4995,12892,20287,11884,8064,16647
2024-10-13 07:15:00+08,4995,12892,20287,11884,7625,17086
2024-10-13 07:30:00+08,4995,12892,20287,11884,7353,17358
2024-10-13 07:45:00+08,4995,12892,20287,11884,7095,17800
2024-10-13 08:00:00+08,4995,12892,20287,11884,8075,17223
2024-10-13 08:15:00+08,4995,12892,20287,11884,7984,17314
2024-10-13 08:30:00+08,4995,12892,20287,11884,8924,16373
2024-10-13 08:45:00+08,4995,12892,20287,11884,9246,15550
2024-10-13 09:00:00+08,4995,12892,20287,11884,9393,15403
2024-10-13 09:15:00+08,4995,12892,20287,11884,10111,14684
2024-10-13 09:30:00+08,4995,12892,20287,11884,10336,14460
2024-10-13 09:45:00+08,4995,12892,20287,11884,10882,13914
2024-10-13 10:00:00+08,4995,12892,20287,11884,11229,13567
2024-10-13 10:15:00+08,4995,12892,20287,11884,10463,14333
2024-10-13 10:30:00+08,4995,12892,20287,11884,10643,14153
2024-10-13 10:45:00+08,4995,12892,20287,11884,10506,14289
2024-10-13 11:00:00+08,4995,12892,20287,11884,10645,14150
2024-10-13 11:15:00+08,4995,12892,20287,11884,9831,15369
2024-10-13 11:30:00+08,4995,12892,20287,11884,11076,13949
2024-10-13 11:45:00+08,4995,12892,20287,11884,11454,13571
2024-10-13 12:00:00+08,4995,12892,20287,11884,12533,12492
2024-10-13 12:15:00+08,4995,12892,20287,11884,12892,12133
2024-10-13 12:30:00+08,4995,12892,20287,11884,12647,12378
2024-10-13 12:45:00+08,4995,12892,20287,11884,11800,13225
2024-10-13 13:00:00+08,4995,12892,20287,11884,11281,13744
2024-10-13 13:15:00+08,4995,12892,20287,11884,10726,14801
2024-10-13 13:30:00+08,4995,12892,20287,11884,9802,15725
2024-10-13 13:45:00+08,4995,12892,20287,11884,9144,16383
2024-10-13 14:00:00+08,4995,12892,20287,11884,9066,16461
2024-10-13 14:15:00+08,4995,12892,20287,11884,8767,16760
2024-10-13 14:30:00+08,4995,12892,20287,11884,7783,17342
2024-10-13 14:45:00+08,4995,12892,20287,11884,7017,18109
2024-10-13 15:00:00+08,4995,12892,20287,11884,6840,18285
2024-10-13 15:15:00+08,4995,12892,20287,11884,6755,18370
2024-10-13 15:30:00+08,4995,12892,20287,11884,6556,18569
2024-10-13 15:45:00+08,4995,12892,20287,11884,5845,19280
2024-10-13 16:00:00+08,4995,12892,20287,11884,6369,18756
2024-10-13 16:15:00+08,4995,12892,20287,11884,6217,18909
2024-10-13 16:30:00+08,4995,12892,20287,11884,5930,19353
2024-10-13 16:45:00+08,4995,12892,20287,11884,5403,19880
2024-10-13 17:00:00+08,4995,12892,20287,11884,5547,19735
2024-10-13 17:15:00+08,4995,12892,20287,11884,4995,20287
2024-10-13 17:30:00+08,4995,12892,20287,11884,5138,20144
2024-10-13 17:45:00+08,4995,12892,20287,11884,5216,20067
2024-10-13 18:00:00+08,4995,12892,20287,11884,5717,19565
2024-10-13 18:15:00+08,4995,12892,20287,11884,6544,18739
2024-10-13 18:30:00+08,4995,12892,20287,11884,7149,18134
2024-10-13 18:45:00+08,4995,12892,20287,11884,7938,17345
2024-10-13 19:00:00+08,4995,12892,20287,11884,8660,16622
2024-10-13 19:15:00+08,4995,12892,20287,11884,9059,16223
2024-10-13 19:30:00+08,4995,12892,20287,11884,9363,15920
2024-10-13 19:45:00+08,4995,12892,20287,11884,9537,15746
2024-10-13 20:00:00+08,4995,12892,20287,11884,9847,15435
2024-10-13 20:15:00+08,4995,12892,20287,11884,9609,16024
2024-10-13 20:30:00+08,4995,12892,20287,11884,9033,16599
2024-10-13 20:45:00+08,4995,12892,20287,11884,8785,16847
2024-10-13 21:00:00+08,4995,12892,20287,11884,8650,16982
2024-10-13 21:15:00+08,4995,12892,20287,11884,8249,17384
2024-10-13 21:30:00+08,4995,12892,20287,11884,8998,16635
2024-10-13 21:45:00+08,4995,12892,20287,11884,9394,16239
2024-10-13 22:00:00+08,4995,12892,20287,11884,10662,14971
2024-10-13 22:15:00+08,4995,12892,20287,11884,10910,14723
2024-10-13 22:30:00+08,4995,12892,20287,11884,10864,14768
2024-10-13 22:45:00+08,4995,12892,20287,11884,10207,15425
2024-10-13 23:00:00+08,4995,12892,20287,11884,9747,15710
2024-10-13 23:15:00+08,4995,12892,20287,11884,9964,15194
2024-10-13 23:30:00+08,4995,12892,20287,11884,10321,14836
2024-10-13 23:45:00+08,4995,12892,20287,11884,10961,14197
2024-10-14 00:00:00+08,4995,12892,20287,11884,11188,13970
2024-10-14 00:15:00+08,4893,20346,21189,5396,12595,13120
2024-10-14 00:30:00+08,4893,20346,21189,5396,12551,13163
2024-10-14 00:45:00+08,4893,20346,21189,5396,12788,12752
2024-10-14 01:00:00+08,4893,20346,21189,5396,12764,12616
2024-10-14 01:15:00+08,4893,20346,21189,5396,13124,12256
2024-10-14 01:30:00+08,4893,20346,21189,5396,13361,12018
2024-10-14 01:45:00+08,4893,20346,21189,5396,13823,11556
2024-10-14 02:00:00+08,4893,20346,21189,5396,14410,10970
2024-10-14 02:15:00+08,4893,20346,21189,5396,14840,10539
2024-10-14 02:30:00+08,4893,20346,21189,5396,15602,10179
2024-10-14 02:45:00+08,4893,20346,21189,5396,15533,10248
2024-10-14 03:00:00+08,4893,20346,21189,5396,15888,9893
2024-10-14 03:15:00+08,4893,20346,21189,5396,16034,9747
2024-10-14 03:30:00+08,4893,20346,21189,5396,16000,9781
2024-10-14 03:45:00+08,4893,20346,21189,5396,15262,10017
2024-10-14 04:00:00+08,4893,20346,21189,5396,15423,9856
2024-10-14 04:15:00+08,4893,20346,21189,5396,14874,10405
2024-10-14 04:30:00+08,4893,20346,21189,5396,14601,10679
2024-10-14 04:45:00+08,4893,20346,21189,5396,13581,11698
2024-10-14 05:00:00+08,4893,20346,21189,5396,13294,12217
2024-10-14 05:15:00+08,4893,20346,21189,5396,12403,13109
2024-10-14 05:30:00+08,4893,20346,21189,5396,12027,13485
2024-10-14 05:45:00+08,4893,20346,21189,5396,11577,13935
2024-10-14 06:00:00+08,4893,20346,21189,5396,11340,14172
2024-10-14 06:15:00+08,4893,20346,21189,5396,9597,15914
2024-10-14 06:30:00+08,4893,20346,21189,5396,7925,17586
2024-10-14 06:45:00+08,4893,20346,21189,5396,7449,18062
2024-10-14 07:00:00+08,4893,20346,21189,5396,7635,17877
2024-10-14 07:15:00+08,4893,20346,21189,5396,7954,17557
2024-10-14 07:30:00+08,4893,20346,21189,5396,8853,16888
2024-10-14 07:45:00+08,4893,20346,21189,5396,9248,16493
2024-10-14 08:00:00+08,4893,20346,21189,5396,9485,16257
2024-10-14 08:15:00+08,4893,20346,21189,5396,9304,16438
2024-10-14 08:30:00+08,4893,20346,21189,5396,10447,15294
2024-10-14 08:45:00+08,4893,20346,21189,5396,10659,15082
2024-10-14 09:00:00+08,4893,20346,21189,5396,11770,13971
2024-10-14 09:15:00+08,4893,20346,21189,5396,13246,12496
2024-10-14 09:30:00+08,4893,20346,21189,5396,13448,12294
2024-10-14 09:45:00+08,4893,20346,21189,5396,14634,11108
2024-10-14 10:00:00+08,4893,20346,21189,5396,14975,10766
2024-10-14 10:15:00+08,4893,20346,21189,5396,15462,10279
2024-10-14 10:30:00+08,4893,20346,21189,5396,16357,9385
2024-10-14 10:45:00+08,4893,20346,21189,5396,16795,8947
2024-10-14 11:00:00+08,4893,20346,21189,5396,16831,8910
2024-10-14 11:15:00+08,4893,20346,21189,5396,16352,9390
2024-10-14 11:30:00+08,4893,20346,21189,5396,17636,8105
2024-10-14 11:45:00+08,4893,20346,21189,5396,18242,7500
2024-10-14 12:00:00+08,4893,20346,21189,5396,19090,6651
2024-10-14 12:15:00+08,4893,20346,21189,5396,20346,5396
2024-10-14 12:30:00+08,4893,20346,21189,5396,20010,5732
2024-10-14 12:45:00+08,4893,20346,21189,5396,19341,6401
2024-10-14 13:00:00+08,4893,20346,21189,5396,19432,6310
2024-10-14 13:15:00+08,4893,20346,21189,5396,16871,8871
2024-10-14 13:30:00+08,4893,20346,21189,5396,17115,8627
2024-10-14 13:45:00+08,4893,20346,21189,5396,16904,8838
2024-10-14 14:00:00+08,4893,20346,21189,5396,17419,8323
2024-10-14 14:15:00+08,4893,20346,21189,5396,16976,8766
2024-10-14 14:30:00+08,4893,20346,21189,5396,16133,9739
2024-10-14 14:45:00+08,4893,20346,21189,5396,15024,10848
2024-10-14 15:00:00+08,4893,20346,21189,5396,14029,12052
2024-10-14 15:15:00+08,4893,20346,21189,5396,13769,12313
2024-10-14 15:30:00+08,4893,20346,21189,5396,11151,14931
2024-10-14 15:45:00+08,4893,20346,21189,5396,9389,16692
2024-10-14 16:00:00+08,4893,20346,21189,5396,7895,18187
2024-10-14 16:15:00+08,4893,20346,21189,5396,7223,18859
2024-10-14 16:30:00+08,4893,20346,21189,5396,5588,20494
2024-10-14 16:45:00+08,4893,20346,21189,5396,4893,21189
2024-10-14 17:00:00+08,4893,20346,21189,5396,5300,20782
2024-10-14 17:15:00+08,4893,20346,21189,5396,5577,20505
2024-10-14 17:30:00+08,4893,20346,21189,5396,6290,19792
2024-10-14 17:45:00+08,4893,20346,21189,5396,6979,19103
2024-10-14 18:00:00+08,4893,20346,21189,5396,7111,18970
2024-10-14 18:15:00+08,4893,20346,21189,5396,6798,19284
2024-10-14 18:30:00+08,4893,20346,21189,5396,7129,18953
2024-10-14 18:45:00+08,4893,20346,21189,5396,7940,18142
2024-10-14 19:00:00+08,4893,20346,21189,5396,7923,18159
2024-10-14 19:15:00+08,4893,20346,21189,5396,8058,18024
2024-10-14 19:30:00+08,4893,20346,21189,5396,8070,18012
2024-10-14 19:45:00+08,4893,20346,21189,5396,8771,17310
2024-10-14 20:00:00+08,4893,20346,21189,5396,10033,16049
2024-10-14 20:15:00+08,4893,20346,21189,5396,10015,16067
2024-10-14 20:30:00+08,4893,20346,21189,5396,9240,16841
2024-10-14 20:45:00+08,4893,20346,21189,5396,9389,16693
2024-10-14 21:00:00+08,4893,20346,21189,5396,9309,16773
2024-10-14 21:15:00+08,4893,20346,21189,5396,9027,17055
2024-10-14 21:30:00+08,4893,20346,21189,5396,9732,16350
2024-10-14 21:45:00+08,4893,20346,21189,5396,10407,15674
2024-10-14 22:00:00+08,4893,20346,21189,5396,10956,15126
2024-10-14 22:15:00+08,4893,20346,21189,5396,11201,14881
2024-10-14 22:30:00+08,4893,20346,21189,5396,10817,15265
2024-10-14 22:45:00+08,4893,20346,21189,5396,10728,15354
2024-10-14 23:00:00+08,4893,20346,21189,5396,10323,15758
2024-10-14 23:15:00+08,4893,20346,21189,5396,9995,16086
2024-10-14 23:30:00+08,4893,20346,21189,5396,10520,15562
2024-10-14 23:45:00+08,4893,20346,21189,5396,11458,14624
2024-10-15 00:00:00+08,4893,20346,21189,5396,11597,14355
2024-10-15 00:15:00+08,4445,16788,20345,6199,11458,14268
2024-10-15 00:30:00+08,4445,16788,20345,6199,11333,14394
2024-10-15 00:45:00+08,4445,16788,20345,6199,11419,14307
2024-10-15 01:00:00+08,4445,16788,20345,6199,11128,14293
2024-10-15 01:15:00+08,4445,16788,20345,6199,11056,14196
2024-10-15 01:30:00+08,4445,16788,20345,6199,10925,14160
2024-10-15 01:45:00+08,4445,16788,20345,6199,11123,13962
2024-10-15 02:00:00+08,4445,16788,20345,6199,11269,13816
2024-10-15 02:15:00+08,4445,16788,20345,6199,10716,14184
2024-10-15 02:30:00+08,4445,16788,20345,6199,10701,14199
2024-10-15 02:45:00+08,4445,16788,20345,6199,10402,14387
2024-10-15 03:00:00+08,4445,16788,20345,6199,10737,14053
2024-10-15 03:15:00+08,4445,16788,20345,6199,10347,14443
2024-10-15 03:30:00+08,4445,16788,20345,6199,10054,14736
2024-10-15 03:45:00+08,4445,16788,20345,6199,10141,14649
2024-10-15 04:00:00+08,4445,16788,20345,6199,10064,14725
2024-10-15 04:15:00+08,4445,16788,20345,6199,9550,15240
2024-10-15 04:30:00+08,4445,16788,20345,6199,9269,15520
2024-10-15 04:45:00+08,4445,16788,20345,6199,8959,15831
2024-10-15 05:00:00+08,4445,16788,20345,6199,8299,16491
2024-10-15 05:15:00+08,4445,16788,20345,6199,7331,17458
2024-10-15 05:30:00+08,4445,16788,20345,6199,7261,17529
2024-10-15 05:45:00+08,4445,16788,20345,6199,6777,18012
2024-10-15 06:00:00+08,4445,16788,20345,6199,6535,18254
2024-10-15 06:15:00+08,4445,16788,20345,6199,5944,18846
2024-10-15 06:30:00+08,4445,16788,20345,6199,4445,20345
2024-10-15 06:45:00+08,4445,16788,20345,6199,4957,19833
2024-10-15 07:00:00+08,4445,16788,20345,6199,5219,19571
2024-10-15 07:15:00+08,4445,16788,20345,6199,5558,19232
2024-10-15 07:30:00+08,4445,16788,20345,6199,7336,17453
2024-10-15 07:45:00+08,4445,16788,20345,6199,7715,16735
2024-10-15 08:00:00+08,4445,16788,20345,6199,9003,15447
2024-10-15 08:15:00+08,4445,16788,20345,6199,9558,14494
2024-10-15 08:30:00+08,4445,16788,20345,6199,11204,12848
2024-10-15 08:45:00+08,4445,16788,20345,6199,12784,11083
2024-10-15 09:00:00+08,4445,16788,20345,6199,13814,8803
2024-10-15 09:15:00+08,4445,16788,20345,6199,14568,8049
2024-10-15 09:30:00+08,4445,16788,20345,6199,14467,8520
2024-10-15 09:45:00+08,4445,16788,20345,6199,14747,8240
2024-10-15 10:00:00+08,4445,16788,20345,6199,16515,6472
2024-10-15 10:15:00+08,4445,16788,20345,6199,15117,7870
2024-10-15 10:30:00+08,4445,16788,20345,6199,16788,6199
2024-10-15 10:45:00+08,4445,16788,20345,6199,15408,7578
2024-10-15 11:00:00+08,4445,16788,20345,6199,14627,8360
2024-10-15 11:15:00+08,4445,16788,20345,6199,14823,9044
2024-10-15 11:30:00+08,4445,16788,20345,6199,15102,8765
2024-10-15 11:45:00+08,4445,16788,20345,6199,15439,8428
2024-10-15 12:00:00+08,4445,16788,20345,6199,15810,7687
2024-10-15 12:15:00+08,4445,16788,20345,6199,15516,7981
2024-10-15 12:30:00+08,4445,16788,20345,6199,15403,8094
2024-10-15 12:45:00+08,4445,16788,20345,6199,14964,8533
2024-10-15 13:00:00+08,4445,16788,20345,6199,14368,9128
2024-10-15 13:15:00+08,4445,16788,20345,6199,12965,10532
2024-10-15 13:30:00+08,4445,16788,20345,6199,14390,9107
2024-10-15 13:45:00+08,4445,16788,20345,6199,15848,8018
2024-10-15 14:00:00+08,4445,16788,20345,6199,14774,9093
2024-10-15 14:15:00+08,4445,16788,20345,6199,14381,9485
2024-10-15 14:30:00+08,4445,16788,20345,6199,12532,11335
2024-10-15 14:45:00+08,4445,16788,20345,6199,12417,11449
2024-10-15 15:00:00+08,4445,16788,20345,6199,11534,12332
2024-10-15 15:15:00+08,4445,16788,20345,6199,11797,12070
2024-10-15 15:30:00+08,4445,16788,20345,6199,10644,13223
2024-10-15 15:45:00+08,4445,16788,20345,6199,10712,13155
2024-10-15 16:00:00+08,4445,16788,20345,6199,11464,12403
2024-10-15 16:15:00+08,4445,16788,20345,6199,11683,12184
2024-10-15 16:30:00+08,4445,16788,20345,6199,10636,13231
2024-10-15 16:45:00+08,4445,16788,20345,6199,9917,13949
2024-10-15 17:00:00+08,4445,16788,20345,6199,9903,12964
2024-10-15 17:15:00+08,4445,16788,20345,6199,9326,13541
2024-10-15 17:30:00+08,4445,16788,20345,6199,10047,12820
2024-10-15 17:45:00+08,4445,16788,20345,6199,10446,12421
2024-10-15 18:00:00+08,4445,16788,20345,6199,10725,12141
2024-10-15 18:15:00+08,4445,16788,20345,6199,10637,12230
2024-10-15 18:30:00+08,4445,16788,20345,6199,10787,12080
2024-10-15 18:45:00+08,4445,16788,20345,6199,11294,11693
2024-10-15 19:00:00+08,4445,16788,20345,6199,10576,12410
2024-10-15 19:15:00+08,4445,16788,20345,6199,11192,11795
2024-10-15 19:30:00+08,4445,16788,20345,6199,11395,11592
2024-10-15 19:45:00+08,4445,16788,20345,6199,11933,11053
2024-10-15 20:00:00+08,4445,16788,20345,6199,12684,10303
2024-10-15 20:15:00+08,4445,16788,20345,6199,12493,10494
2024-10-15 20:30:00+08,4445,16788,20345,6199,12275,10712
2024-10-15 20:45:00+08,4445,16788,20345,6199,11697,11290
2024-10-15 21:00:00+08,4445,16788,20345,6199,11435,11552
2024-10-15 21:15:00+08,4445,16788,20345,6199,11279,12588
2024-10-15 21:30:00+08,4445,16788,20345,6199,12123,11744
