时间,直调负荷(MW),联络线受电负荷(MW),风电总加(MW),光伏总加(MW),地方电厂发电总加(MW),非市场化核电总加(MW),自备机组总加(MW),试验机组总加(MW),抽蓄(MW)
2024-07-02 23:00:00+08,61054.535,17904.491,9379.71,-8.93,6822.576,47.632,4714.242,0,601.453
2024-07-02 23:15:00+08,60644.28,18241.451,8922.75,-8.81,6861.296,46.948,4699.093,0,883.613
2024-07-02 23:30:00+08,60122.023,18503.784,8489.57,-8.74,6852.227,45.313,4709.579,0,1320.952
2024-07-02 23:45:00+08,59654.367,18266.638,8263.91,-8.72,6831.6,47.48,4725.642,0,1805.182
2024-07-03 00:00:00+08,59670.53,17796.701,8075.88,-8.74,6809.696,47.1,4701.417,0,2089.313
2024-07-03 00:15:00+08,61271.94,17610.974,8012.45,-8.8,6765.165,47.176,4716.56,0,2196.082
2024-07-03 00:30:00+08,60976.457,17635.023,7964.59,-8.68,6791.725,47.366,4717.45,0,2194.757
2024-07-03 00:45:00+08,60460.812,17498.3,7689.57,-8.72,6793.861,46.872,4733.212,0,2193.629
2024-07-03 01:00:00+08,59983.742,17459.836,7542.3,-8.88,6796.026,47.366,4729.371,0,2192.418
2024-07-03 01:15:00+08,59643.8,17517.329,7616.1,-8.76,6799.665,47.366,4721.999,0,2188.81
2024-07-03 01:30:00+08,59340.137,17721.759,7482.41,-8.76,6833.974,47.556,4723.478,0,2180.037
2024-07-03 01:45:00+08,58888.15,17481.258,7427.5,-8.84,6829.692,46.796,4724.764,0,2171.148
2024-07-03 02:00:00+08,58432.477,17401.921,7204.76,-9.07,6838.932,47.024,4732.043,0,2158.149
2024-07-03 02:15:00+08,58262.055,17480.74,6846.67,-8.99,6856.476,46.796,4715.838,0,2152.193
2024-07-03 02:30:00+08,57886.06,17704.046,6519.87,-9.02,6870.953,47.404,4703.617,0,1969.242
2024-07-03 02:45:00+08,57778.336,17561.599,6481.75,-8.91,6868.89,47.442,4713.909,0,1936.68
2024-07-03 03:00:00+08,57498.47,17603.481,6375.85,-8.73,6846.327,47.594,4729.285,0,1597.272
2024-07-03 03:15:00+08,57232.254,17347.341,5963.68,-8.89,6848.695,47.822,4722.058,0,1287.111
2024-07-03 03:30:00+08,57102.445,17401.678,5552.4,-9.01,6837.325,46.986,4732.513,0,1140.332
2024-07-03 03:45:00+08,57053.195,17380.762,5318.72,-8.93,6841.131,47.48,4733.414,0,988.383
2024-07-03 04:00:00+08,56963.5,17537.077,5035.71,-8.88,6806.529,45.617,4720.697,0,993.466
2024-07-03 04:15:00+08,57249.96,17496.289,4752.07,-8.78,6812.429,46.415,4729.329,0,858.618
2024-07-03 04:30:00+08,57264.273,17275.372,4723.95,-8.99,6832.112,47.214,4727.127,0,859.308
2024-07-03 04:45:00+08,57718.504,17528.76,4664.08,-8.93,6842.038,47.1,4733.573,0,860.307
2024-07-03 05:00:00+08,58317.98,17519.247,4559.21,-3.85,6829.582,47.252,4734.638,0,860.504
2024-07-03 05:15:00+08,59207.59,17615.008,4769.91,55.5,6839.922,47.366,4745.476,0,717.724
2024-07-03 05:30:00+08,59369.758,17789.235,4867.18,204.15,6838.906,47.366,4715.452,0,-3.74
2024-07-03 05:45:00+08,59372.527,18128.194,4954.26,422.36,6831.376,46.91,4723.068,0,-3.7
2024-07-03 06:00:00+08,59159.36,18438.899,4887.6,700.37,6845.461,47.138,4724.217,0,-3.658
2024-07-03 06:15:00+08,59012.67,18552.031,4676.57,1034.93,6809.655,47.594,4716.225,0,-3.694
2024-07-03 06:30:00+08,58197.637,18617.758,4505.25,1315.53,6828.933,46.035,4720.443,0,-3.673
2024-07-03 06:45:00+08,57545.727,18436.294,4265.43,1672.58,6848.404,47.138,4730.801,0,-3.652
2024-07-03 07:00:00+08,56240.367,18340.335,4007.24,2164.39,6842.819,47.328,4730.343,0,-3.7
2024-07-03 07:15:00+08,55778.87,18772.826,3915.73,2744.36,6849.433,46.758,4707.582,0,-3.664
2024-07-03 07:30:00+08,55578.996,19975.129,3816.18,3319.7,6807.06,47.518,4672.346,0,-3.534
2024-07-03 07:45:00+08,55657.812,21705.388,3632.07,3810.23,6791.436,48.088,4630.104,0,-544.443
2024-07-03 08:00:00+08,55797.69,22759.852,3557.59,4364.8,6777.791,47.328,4614.019,0,-811.114
2024-07-03 08:15:00+08,56279.43,24048.015,3477.59,4921.82,6766.645,47.062,4586.961,0,-817.304
2024-07-03 08:30:00+08,56047.523,24106.897,3400.46,5512.65,6766.366,47.176,4545.976,0,-816.523
2024-07-03 08:45:00+08,55879.31,24762.375,3272.82,6216.23,6757.832,45.731,4504.861,0,-1141.161
2024-07-03 09:00:00+08,55194.26,23875.434,3201.94,7105.26,6749.979,47.86,4501.958,0,-1751.836
2024-07-03 09:15:00+08,54755.38,23760.482,3088.46,7506.28,6748.393,46.986,4507.593,0,-1749.521
2024-07-03 09:30:00+08,54313.145,23267.403,2984.8,7954.71,6737.548,47.974,4442.883,0,-1751.844
2024-07-03 09:45:00+08,53391.184,22748.531,3132.9,8171.14,6749.962,47.29,4460.747,0,-1735.847
2024-07-03 10:00:00+08,52791.32,22440.243,3094.75,8740.55,6735.114,46.986,4420.698,0,-2001.762
2024-07-03 10:15:00+08,52562.434,22783.681,2993.79,9356.18,6765.28,47.442,4413.009,0,-2300.485
2024-07-03 10:30:00+08,52272.957,22183.125,2932.05,9431.08,6772.759,47.062,4398.471,0,-1702.089
2024-07-03 10:45:00+08,52196.863,20962.521,2818.27,10183.87,6782.94,48.278,4407.229,0,-1987.456
2024-07-03 11:00:00+08,52248.44,20560.603,2733.48,10015.27,6737.689,45.845,4398.273,0,-1986.754
2024-07-03 11:15:00+08,51921.793,20319.25,2823.07,10327.0,6702.932,45.161,4414.617,0,-1971.326
2024-07-03 11:30:00+08,50888.93,19074.89,2834.37,10258.94,6722.006,46.834,4400.336,0,-1977.947
2024-07-03 11:45:00+08,49988.78,18170.564,2914.05,9831.15,6717.335,47.214,4410.109,0,-1966.897
2024-07-03 12:00:00+08,48733.926,17988.132,3218.78,9369.98,6675.396,46.948,4400.646,0,-1973.301
2024-07-03 12:15:00+08,48558.383,18213.139,3331.97,9689.32,6677.807,47.29,4379.948,0,-2255.77
2024-07-03 12:30:00+08,48678.535,19338.203,2741.92,8516.31,6650.777,47.404,4392.886,0,-2252.528
2024-07-03 12:45:00+08,49184.79,19765.821,2651.84,8743.83,6685.998,47.138,4396.912,0,-2237.472
2024-07-03 13:00:00+08,49589.617,19724.771,2572.57,8781.33,6714.72,45.807,4401.592,0,-2229.021
2024-07-03 13:15:00+08,51272.914,19566.842,3306.17,9151.46,6697.414,46.567,4394.211,0,-2229.243
2024-07-03 13:30:00+08,52020.03,19947.479,3160.15,8675.97,6669.847,45.883,4405.155,0,-2217.015
2024-07-03 13:45:00+08,53425.973,20609.359,3417.1,8504.43,6703.383,46.986,4406.598,0,-1956.669
2024-07-03 14:00:00+08,54651.715,21336.187,3111.88,8791.88,6723.398,47.1,4404.511,0,-1441.719
2024-07-03 14:15:00+08,55918.867,21877.757,2806.34,8635.94,6767.24,47.1,4404.941,0,-1170.757
2024-07-03 14:30:00+08,57086.45,22699.745,2656.19,8019.44,6756.544,46.986,4408.287,0,-1164.52
2024-07-03 14:45:00+08,58801.27,23150.597,2573.36,7531.03,6755.643,47.062,4432.678,0,-1160.232
2024-07-03 15:00:00+08,60368.438,23211.835,2626.33,6965.42,6745.879,47.062,4429.942,0,-867.245
2024-07-03 15:15:00+08,61446.426,23297.302,2719.1,6495.01,6728.167,47.252,4430.287,0,-862.463
2024-07-03 15:30:00+08,62466.47,23470.823,2675.19,5949.95,6692.611,47.328,4448.7,0,-861.361
2024-07-03 15:45:00+08,62846.54,23581.594,2774.94,5362.86,6705.566,45.807,4517.916,0,-854.618
2024-07-03 16:00:00+08,63884.93,24027.506,2918.63,5028.31,6712.06,47.1,4554.658,0,-573.143
2024-07-03 16:15:00+08,65032.832,23863.81,3056.81,4957.24,6737.371,47.48,4568.405,0,-566.889
2024-07-03 16:30:00+08,66213.67,23859.134,3026.68,4119.15,6799.995,47.214,4556.57,0,-284.924
2024-07-03 16:45:00+08,67348.29,23843.744,3243.55,3702.97,6816.816,47.442,4566.759,0,-3.712
2024-07-03 17:00:00+08,67804.16,23813.011,3421.08,2766.41,6812.679,47.86,4572.236,0,147.8
2024-07-03 17:15:00+08,68232.16,24099.975,3432.23,2481.45,6833.387,46.91,4569.527,0,299.895
2024-07-03 17:30:00+08,69046.49,24715.1,3220.05,2146.69,6846.89,47.746,4540.828,0,800.038
2024-07-03 17:45:00+08,69588.21,24927.639,3099.99,1823.0,6856.382,46.681,4578.023,0,1068.842
2024-07-03 18:00:00+08,70045.57,25281.874,2903.09,1340.93,6812.949,46.111,4599.33,0,1519.539
2024-07-03 18:15:00+08,70575.46,25357.43,2961.01,932.15,6812.876,45.845,4612.233,0,1745.088
2024-07-03 18:30:00+08,71273.33,25210.681,2970.43,706.07,6817.972,47.632,4608.195,0,2200.835
2024-07-03 18:45:00+08,71588.54,25314.653,2920.66,410.56,6797.559,47.86,4601.448,0,2195.349
2024-07-03 19:00:00+08,71833.84,25143.258,3036.71,192.8,6791.933,47.176,4618.996,0,2192.867
2024-07-03 19:15:00+08,72073.43,25251.619,3220.6,75.01,6803.17,46.986,4624.269,0,2193.589
2024-07-03 19:30:00+08,72361.305,24996.981,3389.15,-0.43,6806.941,47.024,4629.227,0,2196.511
2024-07-03 19:45:00+08,72954.35,25242.956,3646.03,-2.78,6777.95,46.758,4608.723,0,2193.54
2024-07-03 20:00:00+08,72708.414,24774.04,3990.02,0.07,6786.872,47.404,4638.616,0,2191.503
2024-07-03 20:15:00+08,73081.87,25314.714,4116.78,0.87,6775.068,47.29,4617.848,0,2192.399
2024-07-03 20:30:00+08,72898.59,25196.382,4335.92,1.05,6768.481,46.415,4621.575,0,2185.629
2024-07-03 20:45:00+08,72606.164,25351.836,4753.17,1.18,6752.74,46.948,4622.157,0,2175.418
2024-07-03 21:00:00+08,72251.11,25234.302,5060.75,1.2,6782.355,47.176,4621.275,0,1922.575
2024-07-03 21:15:00+08,71716.75,25017.728,5484.11,1.32,6805.851,47.442,4601.291,0,1419.942
2024-07-03 21:30:00+08,71474.164,23502.27,5601.45,1.42,6818.478,47.328,4607.491,0,963.999
2024-07-03 21:45:00+08,70743.39,22185.879,5734.81,1.16,6779.305,46.643,4609.196,0,296.566
2024-07-03 22:00:00+08,70293.68,20807.764,5780.68,1.47,6790.387,47.48,4613.129,0,-4.047
2024-07-03 22:15:00+08,71025.55,19480.458,6087.1,1.66,6796.693,47.974,4611.707,0,-3.949
2024-07-03 22:30:00+08,70668.79,18890.714,6300.92,1.41,6790.238,46.529,4616.829,0,-3.878
2024-07-03 22:45:00+08,69625.164,18506.837,6573.61,1.58,6780.418,46.111,4589.882,0,-3.86
2024-07-03 23:00:00+08,68377.625,18101.656,6790.04,1.8,6788.354,47.328,4612.558,0,-3.808
2024-07-03 23:15:00+08,67954.76,18440.82,7195.89,1.77,6744.649,47.746,4611.965,0,-3.823
2024-07-03 23:30:00+08,66781.81,18242.12,7400.42,2.09,6766.908,47.404,4630.372,0,-3.825
2024-07-03 23:45:00+08,65739.31,18491.102,7447.32,2.0,6779.091,46.796,4625.939,0,-3.926
2024-07-04 00:00:00+08,65405.594,17519.558,7392.09,2.03,6746.25,47.138,4615.729,0,-3.723
2024-07-04 00:15:00+08,67047.8,17784.071,7093.4,4.83,6734.463,47.366,4641.255,0,358.65
2024-07-04 00:30:00+08,66505.31,17421.109,6872.55,4.4,6750.347,47.594,4597.628,0,502.455
2024-07-04 00:45:00+08,66036.02,17740.27,6429.24,4.46,6726.929,46.796,4614.704,0,497.101
2024-07-04 01:00:00+08,64999.023,17330.033,6293.79,4.79,6712.392,46.149,4628.63,0,170.312
2024-07-04 01:15:00+08,64539.406,17567.519,6106.49,4.44,6709.233,45.351,4614.053,0,177.49
2024-07-04 01:30:00+08,64217.16,17885.923,5952.0,4.89,6710.267,46.758,4616.706,0,-3.628
2024-07-04 01:45:00+08,63570.156,17323.842,5989.67,4.78,6770.31,47.404,4603.327,0,-3.72
2024-07-04 02:00:00+08,63039.957,17607.707,5969.54,4.67,6725.039,47.822,4638.257,0,-3.69
2024-07-04 02:15:00+08,62703.867,17575.843,5796.34,4.55,6719.715,48.012,4674.002,0,-3.62
2024-07-04 02:30:00+08,62406.535,17443.683,5828.63,4.63,6736.541,47.67,4657.432,0,-3.644
2024-07-04 02:45:00+08,61993.586,17646.618,5817.76,4.27,6724.044,46.986,4658.672,0,-3.74
2024-07-04 03:00:00+08,61523.668,17431.264,6039.25,4.56,6767.619,47.518,4684.599,0,-3.699
2024-07-04 03:15:00+08,61160.594,17681.347,6478.53,4.58,6762.285,47.366,4674.805,0,-3.773
2024-07-04 03:30:00+08,60859.402,17419.004,6233.4,4.55,6761.806,47.328,4703.935,0,-3.729
2024-07-04 03:45:00+08,60537.242,17542.059,5769.88,4.72,6775.407,47.594,4702.321,0,-3.689
2024-07-04 04:00:00+08,60538.47,17710.848,5584.82,4.67,6764.258,47.86,4699.781,0,-3.682
2024-07-04 04:15:00+08,60595.965,17440.116,5512.19,4.5,6780.428,47.518,4703.612,0,-3.647
2024-07-04 04:30:00+08,60639.477,17740.538,5340.61,4.48,6754.192,47.1,4703.714,0,-3.686
2024-07-04 04:45:00+08,60537.184,17417.017,5488.53,4.73,6768.39,47.366,4707.556,0,-3.604
2024-07-04 05:00:00+08,60867.96,17649.132,5814.94,5.03,6767.791,46.758,4702.269,0,-3.663
2024-07-04 05:15:00+08,61715.066,17889.189,5865.37,8.25,6787.875,47.214,4688.373,0,-3.725
2024-07-04 05:30:00+08,61791.367,18109.142,5890.96,11.88,6782.697,46.986,4687.69,0,-3.669
2024-07-04 05:45:00+08,62192.594,18167.029,5743.47,28.0,6777.508,45.921,4691.534,0,-3.662
2024-07-04 06:00:00+08,62277.31,18553.109,5493.07,40.71,6759.842,45.807,4696.339,0,-3.668
2024-07-04 06:15:00+08,62703.668,18456.554,5152.04,62.9,6763.931,47.176,4704.404,0,-3.626
2024-07-04 06:30:00+08,62930.66,18581.513,5131.42,93.37,6764.796,47.062,4691.309,0,-3.64
2024-07-04 06:45:00+08,63052.504,18416.39,5093.91,147.62,6733.645,47.594,4681.497,0,-3.643
2024-07-04 07:00:00+08,62859.055,18146.264,5065.82,195.73,6738.49,48.278,4697.454,0,-3.696
2024-07-04 07:15:00+08,63578.29,18824.596,5049.93,251.62,6716.44,47.252,4688.602,0,-3.603
2024-07-04 07:30:00+08,64245.61,20019.647,5103.54,332.98,6745.72,47.404,4688.583,0,-3.673
2024-07-04 07:45:00+08,65388.73,21564.632,5143.84,397.76,6755.784,47.176,4700.887,0,-3.761
2024-07-04 08:00:00+08,66640.28,22675.155,5150.47,405.28,6717.334,47.442,4703.071,0,-3.624
2024-07-04 08:15:00+08,68186.445,24465.118,5273.09,498.38,6692.042,45.731,4671.014,0,-3.624
2024-07-04 08:30:00+08,69063.25,24478.466,5198.45,521.75,6692.913,47.1,4700.616,0,-3.614
2024-07-04 08:45:00+08,69975.4,24641.957,5430.69,534.6,6692.204,47.442,4660.355,0,-3.66
2024-07-04 09:00:00+08,70080.16,24718.604,5928.1,579.7,6732.982,47.822,4653.274,0,-3.537
2024-07-04 09:15:00+08,70642.83,25332.066,6773.17,701.28,6701.227,47.214,4620.839,0,-3.631
2024-07-04 09:30:00+08,70905.164,25469.95,7000.22,767.8,6714.568,46.986,4587.295,0,-3.64
2024-07-04 09:45:00+08,70380.07,24917.433,7417.02,864.02,6690.104,47.176,4588.306,0,-3.68
2024-07-04 10:00:00+08,69860.75,24819.893,7953.38,999.5,6621.829,46.872,4584.751,0,-8.676
2024-07-04 10:15:00+08,69469.61,24824.412,8216.22,1021.12,6595.06,46.377,4575.782,0,-322.08
2024-07-04 10:30:00+08,68962.53,24945.914,8409.62,1216.22,6590.658,45.579,4596.236,0,-319.652
2024-07-04 10:45:00+08,68243.84,25058.518,8497.61,1430.28,6604.578,46.91,4602.057,0,-320.693
2024-07-04 11:00:00+08,66842.625,25180.711,8685.68,1462.04,6636.172,47.404,4625.203,0,-589.118
2024-07-04 11:15:00+08,65878.05,25007.106,8843.64,1459.69,6639.776,46.301,4658.046,0,-594.743
2024-07-04 11:30:00+08,63827.297,24369.435,8659.28,1630.96,6640.164,46.948,4659.43,0,-592.345
2024-07-04 11:45:00+08,62387.25,23708.528,8461.12,1621.55,6637.476,47.062,4667.34,0,-860.551
2024-07-04 12:00:00+08,60220.98,23163.862,8569.0,1983.49,6637.082,46.681,4652.2,0,-1418.287
2024-07-04 12:15:00+08,59470.363,23226.854,8321.37,2136.58,6631.01,47.138,4660.273,0,-1423.231
2024-07-04 12:30:00+08,58751.227,22979.891,7841.01,2148.42,6609.576,46.758,4640.23,0,-1413.333
2024-07-04 12:45:00+08,58710.094,23097.271,7425.92,2251.81,6580.607,46.111,4657.457,0,-1414.193
2024-07-04 13:00:00+08,58663.53,23442.163,7457.3,2396.32,6604.959,44.135,4656.279,0,-1412.431
2024-07-04 13:15:00+08,58590.85,22942.742,7440.43,2451.52,6599.593,46.187,4662.248,0,-1473.525
2024-07-04 13:30:00+08,58502.902,23324.426,7406.65,2464.07,6631.924,47.214,4645.277,0,-1965.594
2024-07-04 13:45:00+08,58723.76,23225.341,7524.02,2417.93,6623.98,46.035,4636.578,0,-1957.233
2024-07-04 14:00:00+08,58186.145,22689.891,7522.48,2366.74,6589.416,46.872,4621.097,0,-2244.167
2024-07-04 14:15:00+08,58513.047,22968.209,7508.47,2526.86,6646.14,46.225,4621.709,0,-2242.999
2024-07-04 14:30:00+08,59078.99,22913.078,7555.38,2555.82,6648.773,45.883,4619.073,0,-2225.847
2024-07-04 14:45:00+08,59380.52,23136.059,7725.4,2579.99,6651.048,46.377,4593.634,0,-2224.569
2024-07-04 15:00:00+08,59756.99,23090.616,7641.9,2633.58,6641.823,46.643,4609.698,0,-2210.671
2024-07-04 15:15:00+08,60452.02,23632.02,7439.08,2424.09,6661.98,45.465,4589.399,0,-2205.214
2024-07-04 15:30:00+08,61310.777,23626.352,7551.56,2341.23,6683.566,46.605,4569.251,0,-2198.781
2024-07-04 15:45:00+08,61669.45,23765.724,7718.27,2298.47,6700.76,46.529,4556.982,0,-2192.99
2024-07-04 16:00:00+08,62102.03,24042.852,7630.35,2031.13,6677.916,46.377,4575.577,0,-2193.241
2024-07-04 16:15:00+08,62867.074,23781.506,7353.48,1803.04,6691.51,46.643,4616.643,0,-1913.67
2024-07-04 16:30:00+08,63706.5,24055.806,7112.85,1568.26,6715.021,46.073,4597.53,0,-1125.047
2024-07-04 16:45:00+08,64386.723,23741.451,6616.26,1476.46,6707.843,45.693,4604.81,0,-3.715
2024-07-04 17:00:00+08,64801.12,23745.246,6262.29,1404.88,6712.059,46.72,4601.41,0,-8.445
2024-07-04 17:15:00+08,65099.227,24214.842,5977.27,1206.24,6743.454,46.834,4622.42,0,-8.034
2024-07-04 17:30:00+08,65835.71,24556.762,5895.66,991.86,6723.453,44.629,4619.321,0,-3.764
2024-07-04 17:45:00+08,66879.92,24663.982,5850.04,771.47,6758.397,47.556,4649.799,0,182.909
2024-07-04 18:00:00+08,67415.37,25164.281,5598.16,589.04,6742.424,46.301,4650.499,0,592.109
2024-07-04 18:15:00+08,67814.46,25294.231,5602.27,422.61,6752.713,46.263,4674.153,0,890.899
2024-07-04 18:30:00+08,68526.61,25081.603,5714.02,288.8,6764.309,47.176,4667.433,0,1032.481
2024-07-04 18:45:00+08,68517.98,25143.18,5707.52,174.77,6791.703,46.72,4666.06,0,1130.434
2024-07-04 19:00:00+08,69101.664,25284.587,5735.65,86.13,6767.866,46.681,4658.04,0,1210.654
2024-07-04 19:15:00+08,68962.055,25101.838,5759.38,18.73,6769.522,46.91,4659.005,0,1268.457
2024-07-04 19:30:00+08,69677.055,25366.198,5783.17,-4.11,6798.638,47.062,4648.928,0,1389.646
2024-07-04 19:45:00+08,70133.61,25049.756,5862.08,-7.59,6790.125,45.275,4639.73,0,1976.686
2024-07-04 20:00:00+08,69784.49,25214.509,6081.07,-6.43,6788.185,45.275,4587.787,0,1756.036
2024-07-04 20:15:00+08,69970.3,25135.623,6210.41,-6.27,6759.669,47.708,4601.651,0,1977.626
2024-07-04 20:30:00+08,69488.2,24960.324,6508.64,-6.21,6771.026,47.252,4602.336,0,1754.51
2024-07-04 20:45:00+08,69218.31,25168.63,6578.57,-6.24,6774.467,47.024,4592.528,0,1756.577
2024-07-04 21:00:00+08,68948.61,25102.167,6497.71,-6.09,6777.252,47.176,4600.649,0,1852.833
2024-07-04 21:15:00+08,68831.664,25117.91,6398.73,-5.99,6779.671,47.138,4599.391,0,1982.627
2024-07-04 21:30:00+08,68214.375,23277.259,6313.36,-5.91,6790.382,46.643,4570.449,0,2091.493
2024-07-04 21:45:00+08,67482.484,21937.245,6433.54,-6.1,6770.453,48.848,4597.542,0,2091.55
2024-07-04 22:00:00+08,67094.28,20647.989,6534.01,-6.04,6752.924,47.708,4588.322,0,2170.15
2024-07-04 22:15:00+08,67955.1,19206.239,6526.15,-5.86,6770.214,46.453,4586.349,0,2072.625
2024-07-04 22:30:00+08,67481.2,18887.372,6633.95,-6.09,6757.672,47.214,4602.9,0,1195.212
2024-07-04 22:45:00+08,66866.25,18555.01,6640.16,-6.16,6763.216,46.681,4618.743,0,996.141
2024-07-04 23:00:00+08,65693.05,18143.025,6684.43,-5.76,6740.682,47.67,4615.402,0,359.777
2024-07-04 23:15:00+08,65245.08,18476.069,6722.43,-5.7,6704.649,47.138,4657.207,0,-8.789
2024-07-04 23:30:00+08,64287.285,18514.859,6840.88,-5.61,6738.567,47.252,4664.575,0,-6.754
2024-07-04 23:45:00+08,63665.34,18307.915,6708.02,-6.1,6723.97,47.176,4681.513,0,-3.858
2024-07-05 00:00:00+08,63284.44,17419.74,6719.14,-5.7,6704.335,47.328,4676.51,0,-3.889
2024-07-05 00:15:00+08,64570.06,17365.588,6663.33,-8.48,6723.596,47.252,4674.292,0,330.762
2024-07-05 00:30:00+08,64509.816,17766.847,6538.52,-8.51,6708.973,45.959,4673.212,0,329.589
2024-07-05 00:45:00+08,63864.67,17577.333,6409.64,-8.81,6717.186,47.48,4685.359,0,328.977
2024-07-05 01:00:00+08,63137.547,17476.633,6409.29,-8.62,6723.296,47.442,4696.511,0,-3.848
2024-07-05 01:15:00+08,62824.223,17563.49,6361.74,-8.62,6710.81,47.67,4685.495,0,-3.823
2024-07-05 01:30:00+08,62338.516,17521.869,6380.02,-8.65,6706.273,47.176,4699.352,0,-3.873
2024-07-05 01:45:00+08,62098.64,17668.552,6440.46,-8.77,6680.439,47.556,4677.333,0,-3.763
2024-07-05 02:00:00+08,61397.395,17489.901,6570.71,-8.7,6709.281,47.29,4691.401,0,-3.782
2024-07-05 02:15:00+08,61249.094,17496.582,6805.3,-8.64,6736.925,46.986,4682.851,0,-3.716
2024-07-05 02:30:00+08,60574.594,17388.828,7151.83,-8.66,6737.71,46.91,4687.552,0,-3.791
2024-07-05 02:45:00+08,60463.973,17464.186,7580.5,-8.59,6720.028,46.339,4668.345,0,-3.683
2024-07-05 03:00:00+08,60013.09,17636.77,7861.07,-8.82,6738.765,46.225,4680.808,0,-3.779
2024-07-05 03:15:00+08,59779.96,17566.406,7806.51,-8.8,6752.556,47.138,4687.542,0,-3.662
2024-07-05 03:30:00+08,59622.926,17510.348,7710.56,-8.69,6714.296,47.442,4666.874,0,-3.761
2024-07-05 03:45:00+08,59403.703,17615.353,7697.95,-8.79,6712.218,47.29,4669.892,0,-3.643
2024-07-05 04:00:00+08,59180.695,17599.738,7650.06,-8.68,6718.156,46.681,4686.079,0,-3.715
2024-07-05 04:15:00+08,59580.06,17742.999,7628.0,-8.83,6683.497,46.986,4681.28,0,-3.813
2024-07-05 04:30:00+08,59705.496,17830.487,7785.14,-8.85,6701.62,47.176,4693.067,0,-3.681
2024-07-05 04:45:00+08,59821.582,17390.046,7708.36,-8.53,6723.747,47.024,4689.287,0,-3.681
2024-07-05 05:00:00+08,60458.516,17604.208,7683.68,24.82,6718.923,47.594,4691.994,0,-3.658
2024-07-05 05:15:00+08,61032.99,17710.28,7560.9,163.25,6735.238,45.883,4687.584,0,-3.707
2024-07-05 05:30:00+08,60787.023,17785.099,7394.95,367.4,6744.999,47.974,4686.964,0,-3.634
2024-07-05 05:45:00+08,60914.395,18318.99,7140.47,629.17,6709.742,47.708,4681.006,0,-3.652
2024-07-05 06:00:00+08,60559.52,18327.119,6866.08,986.61,6671.349,47.024,4680.228,0,-3.699
2024-07-05 06:15:00+08,60157.39,18301.037,6552.12,1380.38,6729.251,47.404,4702.703,0,-3.616
2024-07-05 06:30:00+08,59728.387,18427.334,6265.18,1745.31,6704.106,46.796,4690.017,0,-3.631
2024-07-05 06:45:00+08,59037.12,18139.116,5859.78,2019.06,6694.169,47.138,4663.018,0,-3.704
2024-07-05 07:00:00+08,58478.61,18315.76,5510.94,2385.44,6656.577,46.986,4642.308,0,-3.72
2024-07-05 07:15:00+08,58397.2,18677.188,5051.68,2747.47,6671.144,47.556,4614.483,0,-3.618
2024-07-05 07:30:00+08,58397.465,20308.461,4679.28,3005.0,6636.707,45.997,4609.237,0,-8.602
2024-07-05 07:45:00+08,58963.37,21284.47,4532.57,3612.21,6643.623,46.796,4603.575,0,-13.916
2024-07-05 08:00:00+08,59732.96,21772.778,4576.13,4370.23,6617.402,46.643,4613.125,0,-322.109
2024-07-05 08:15:00+08,60893.938,22171.044,4779.66,4476.26,6603.371,47.176,4636.135,0,-331.366
2024-07-05 08:30:00+08,61006.37,22486.954,4746.76,5177.0,6614.131,47.67,4628.473,0,-1235.713
2024-07-05 08:45:00+08,61096.78,22614.986,4670.42,5638.85,6586.611,47.366,4604.746,0,-1245.435
2024-07-05 09:00:00+08,61122.496,22806.231,4635.17,6336.7,6593.802,47.632,4555.877,0,-1239.229
2024-07-05 09:15:00+08,61764.098,22742.549,4500.67,6675.16,6559.506,47.024,4528.742,0,-934.494
2024-07-05 09:30:00+08,61525.05,23326.191,4441.97,6604.26,6635.493,47.366,4519.164,0,-1223.614
2024-07-05 09:45:00+08,61868.934,23458.963,4346.04,7328.94,6586.529,46.263,4473.173,0,-933.908
2024-07-05 10:00:00+08,61894.594,23354.709,4296.99,7587.25,6592.507,46.073,4477.085,0,-1215.368
2024-07-05 10:15:00+08,62342.312,22951.106,4160.04,7859.4,6581.413,47.214,4471.415,0,-624.094
2024-07-05 10:30:00+08,62861.84,23116.303,3967.48,7998.53,6553.168,47.29,4468.176,0,-888.802
2024-07-05 10:45:00+08,63312.215,22470.046,4047.55,7881.37,6547.178,47.366,4424.613,0,-847.951
2024-07-05 11:00:00+08,63985.76,22499.389,4273.88,7957.59,6577.181,46.948,4411.448,0,-850.553
